text,offline_crime,online_crime,drugs,gambling,pornography,prostitution,slavery,suicide,terrorism,weapons,body_shaming,health_shaming,politics,racism,religion,sexual_minorities,sexism,social_injustice
"За пол года до травмы разошлись,уже прошло NUMBER лет.Сейчас живу с девушкой душа в душу и щас не понимаю как мог жить с бывшейживем в одном подъезде.После развода сильно переживал,но что ни делается -все к лучшему.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" NUMBER.NUMBER.лестничный марш выполнен спиральнообразно и не огражден перилами с опасной стороны, что может привести к травмам и увечьям посетителей",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" Да причем ваша пенсия!? Если у вас производственная травма и у вашего папы, подход к этому вопросу иной. Изучайте вышеуказанную тему, там есть все документы итд. А детское пособие вобще отдельная тема, не сваливайте все в кучу.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
у человека душевная травмадаже со всеми попрощался  Чтобы увидеть ссылкузарегистрируйтесь или войдитеа ты его фэйсом об реальность,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
посоветуйте санаторий в ленинградская обл или близ лежащие по транспортировке для колясочников с травмой позвоночника Исправлено: марих NUMBER апр.  NUMBER:NUMBER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Лот № NUMBER « Оказание услуг по санаторно-курортному лечению граждан - получателей набора социальных услуг по профилю – лечение заболеваний и последствий травм спинного и головного мозга.».,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
вдруг оно травмоопасно с головой еще дружу,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" NUMBER При травме спинного мозга – чем быстрее сделать операцию, тем лучше. Больше ждать мы не могли.  ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"  Вы знаете, цена его и вправду - космическая. Мне просто ""повезло"", что получила травму на работе. Поэтому, мне и выдали такое кресло бесплатно. А так, со всеми наворотами а их тоже немало!, оно стоит - около NUMBER тыс.дол. более NUMBER-х мл.руб.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" Вот-вот. Есть куда менее травматичные и более изящные, тренирующие не только реакцию, но и координацию. И ногами учат работать, а не только, грубо говоря, хук под дых и в зубы  крысобелка:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"А мне кажеца что лучше жить чем умереть,я получил травму NUMBER года назад,сейчас считаю себя счастлиывым человеком,есть сложности но они решаемые.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Не совсем рыбалка но ... в  еще до травмы. Не взвешивал. Оставил Друзьям они сразу съели Исправлено: V NUMBER фев.  NUMBER:NUMBER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" И люди могут заниматься сексом с травмами позвоночника?Наверно,пока не востановятся,это маловероятно.Я права?Я в этих вопросах новичок,поэтому прошу прощения,никого не хочу обидеть.просто хочу разобраться.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" После травмы и NUMBER до, в браке NUMBERг.  А вы, сами отправляете ее к нему.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NUMBER.какие санатории и учреждения из вышеуказанного Перечня могут принимать на санаторно-курортное лечение людей с травмой позвоночника?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" У меня не травма, а РС. Больше NUMBER-ти градусов и я пьян, как будто вы пил бутылку.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Это заявление я составляла для себя травма шеи.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"  перестали общаться со мной через два месяца после травмы,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"  а нарушение здоровья со стойким расстройством функций организма, обусловленное заболеваниями, последствиями травм или дефектами;",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Если написать обращение к главному прокурору и описать свою прозьбу и выставить требования к преступникам  виновным в моей травме и отбывающим наказания в тюрьмах .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" Разве могла я предположить, что так оскорбившая тогда во мне честного поэта подозрительность - последствия глубокой психологической травмы.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Вправе трудоустраивать. Ответственность за травму предусмотрена за каждого работника независмо от инва/не инва. Порядок и основания установлены законом,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" Мне присудили пожизнпную пенсию. У меня нет ноги, и NUMBER процентов травмы. Обжалование было ия его выиграл. Деньги я уже получил. И компенсацию, и первую пенсию.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
шейника из Краснодарского края не переводят на социальную пенсию. До травмы проработал всего пару месяцев. Пенсия мизерная.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"  Вспомню молодость, будучи, первый раз, в  году в штатах, жил на квартире у женщины, у которой была травма позвоночника на уровне грудного отдела, наблюдал, как лихо она забрасывала свою коляску в авто.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" Так в таком случае, это военная травма. При исполнении...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"  Да никакое... Никому не до кого нет дела... Это только личная душевная травма и трудности ""брошенного"" человека... А как он это переживет,справится ли? Опять только личное дело.  dsd:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"  Напомню, что Сычов, это жертва дедовщины в армии. После получения травмы ног в казарме от издевательств старослужащего лишился обоих ног. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ответ для санчо: выслуги больше NUMBER года в льготном травма при выполнении боевой задачи и т.д. нужно просто чтоб братишку не куда не отправили так как его живая помощь мне нужна такакя как передвижение и т.д.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"живя до травмы здоровой жизнью ,я и не представлял беспомощность нашей отечественной ,да и медецины в целом-какую болячку не возьми-слышен ответ-а это не лечится..хотя имею медицинское образование",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" Причём я тяжёлый шейник и по травме, и по весу ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"  Нашлось: после травмы он требовал возместить ему ущерб в размере нескольких миллионов рублей, но ему выплатили лишь  тысяч. Это информация с Чтобы увидеть ссылкузарегистрируйтесь или войдите",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
" А результат операции зависит главным образом от степени травмы,болезни и уже потом от квалификации врача ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"  NUMBER.Желательно, чтобы группа была бессрочная раз военная травма, скорее всего, так оно и есть.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"  Вот! И это известно всем абсолютно!!! Даже те, кто от медицины далек и людей с травмами спинного мозга только по телеку видел, и то знают, что спинной мозг после травмы не восстановить. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
То чтобы не травмировать людей - врачи назначают ...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
